CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
102,46,M,Single,51658,Nakuru,Health,2015,188,1,2,900,Not Renewed,3,0,Apartment,Whole,No Health Insurance,10,Medium,1,1,44,Premium,16,Theft,Phone Call,3,Update,10,Semi-Annual,5,Toyota Harrier
82,31,F,Divorced,35897,Nairobi,Agricultural,2018,172,2,2,1100,Renewed,4,1,Bungalow,No Life Insurance,Basic,6,Medium,1,1,271,Premium,23,Theft,Skype,1,Query,13,Semi-Annual,5,Toyota Land Cruiser V8
172,32,F,Single,34066,Kiambu,Property,2017,165,1,1,2400,Not Renewed,3,0,Apartment,Term,Basic,9,Low,2,0,16,Premium,21,Death,Phone Call,7,Feedback,12,Annually,5,Nissan X-Trail
58,27,F,Married,34225,Garissa,Education,2020,168,1,2,600,Renewed,2,1,Bungalow,No Life Insurance,Basic,3,High,1,0,388,Standard,7,Maturity,Email,7,Query,30,Quarterly,5,Nissan X-Trail
184,32,M,Single,61783,Garissa,Livestock,2018,158,2,2,500,Renewed,3,1,Rental,Whole,Basic,4,Low,0,1,6,Standard,27,Maturity,Text,2,Query,26,Semi-Annual,5,Toyota Harrier
111,28,M,Married,58218,Kiambu,Motor,2021,135,0,0,2200,Not Renewed,2,1,Rental,No Life Insurance,Premium,5,Medium,1,1,431,Basic,23,Property Damage,In-Person,9,Complaint,23,Weekly,5,Toyota Harrier
137,51,M,Single,52859,Kisumu,Property,2017,193,4,2,2000,Renewed,5,1,Bungalow,No Life Insurance,No Health Insurance,5,Low,2,0,102,Comprehensive,5,Death,Skype,6,Update,8,Weekly,5,Toyota Harrier
93,28,M,Divorced,43732,Garissa,Property,2021,110,0,1,2400,Not Renewed,3,2,Rental,No Life Insurance,Premium,5,Medium,2,0,78,Basic,4,Floods,Skype,2,Query,25,Weekly,5,Toyota Harrier
144,29,M,Widowed,39350,Kiambu,Livestock,2015,175,4,1,2500,Not Renewed,5,3,Bungalow,No Life Insurance,Premium,1,Low,1,1,424,Premium,8,Death,Text,1,Complaint,22,Quarterly,5,Mazda CX-5
127,36,M,Divorced,39231,Turkana,Education,2017,176,4,0,1500,Renewed,1,0,Rental,No Life Insurance,No Health Insurance,10,Medium,1,0,250,Basic,10,Maturity,Skype,2,Query,20,Quarterly,5,Toyota Harrier
36,27,M,Divorced,71392,Busia,Health,2021,126,4,0,1700,Renewed,5,0,Rental,No Life Insurance,Basic,4,Low,2,0,166,Premium,3,Maturity,Email,2,Update,8,Semi-Annual,5,Subaru Forester
111,55,M,Divorced,69200,Eldoret,Livestock,2021,116,2,2,1700,Not Renewed,4,3,Bungalow,No Life Insurance,No Health Insurance,4,Low,2,0,102,Premium,6,Drought,Phone Call,2,Update,19,Semi-Annual,5,Toyota Harrier
166,44,M,Single,43829,Busia,Health,2017,130,3,2,200,Renewed,2,1,Apartment,No Life Insurance,Basic,3,Low,2,0,303,Premium,14,Accident,Email,0,Complaint,7,Quarterly,5,Toyota Harrier
132,64,F,Married,54670,Eldoret,Livestock,2018,102,0,2,1200,Renewed,3,0,Rental,No Life Insurance,Basic,1,Low,0,0,102,Comprehensive,27,Maturity,Email,4,Complaint,4,Semi-Annual,5,Toyota Land Cruiser V8
53,47,M,Divorced,57737,Turkana,Agricultural,2019,131,0,0,2200,Renewed,2,1,Apartment,No Life Insurance,Basic,2,Medium,0,1,240,Basic,28,Death,Skype,2,Complaint,25,Weekly,5,Mazda CX-5
167,48,F,Single,50781,Garissa,Livestock,2017,115,1,0,300,Not Renewed,4,1,Rental,No Life Insurance,Premium,9,Medium,2,1,82,Premium,22,Death,Text,2,Query,26,Semi-Annual,4,Mercedes
186,59,M,Widowed,30888,Garissa,Agricultural,2018,190,2,1,2900,Renewed,3,1,Bungalow,Whole,Basic,10,Medium,1,0,197,Basic,6,Drought,Email,4,Feedback,1,Monthly,3,Mazda CX-5
161,51,M,Single,69455,Kisumu,Livestock,2017,112,3,2,1500,Not Renewed,1,2,Apartment,Term,Basic,3,High,0,0,96,Standard,17,Accident,Phone Call,5,Query,24,Weekly,5,Toyota Harrier
173,62,M,Married,70535,Narok,Property,2018,185,4,1,2300,Not Renewed,5,2,Bungalow,No Life Insurance,Basic,5,Low,1,0,485,Premium,20,Maturity,Skype,2,Update,6,Weekly,5,Mercedes
78,48,M,Widowed,58589,Kiambu,Motor,2020,164,4,2,2500,Renewed,4,0,Apartment,Whole,Premium,6,Medium,0,1,352,Premium,27,Drought,Phone Call,4,Complaint,27,Quarterly,1,Nissan X-Trail
92,58,M,Single,65932,Garissa,Motor,2015,118,1,2,1000,Renewed,3,1,Bungalow,No Life Insurance,Basic,10,Medium,0,1,15,Standard,22,Maturity,Skype,7,Query,12,Quarterly,5,Toyota Harrier
60,36,M,Single,71330,Turkana,Motor,2021,105,3,0,700,Renewed,5,1,No Housing Insurance,Whole,Basic,9,Medium,1,0,304,Premium,23,Accident,Phone Call,6,Feedback,16,Monthly,5,Subaru Forester
88,55,M,Divorced,47736,Busia,Education,2016,144,4,1,1100,Renewed,5,3,Rental,No Life Insurance,No Health Insurance,10,Low,2,1,73,Premium,10,Death,In-Person,6,Query,19,Monthly,3,Toyota Harrier
21,39,F,Married,46482,Narok,Health,2019,145,4,1,1500,Not Renewed,3,0,Bungalow,Term,Basic,4,Low,2,0,475,Comprehensive,2,Maturity,Skype,2,Query,8,Annually,5,Toyota Land Cruiser V8
25,49,F,Widowed,39209,Mombasa,Health,2017,196,4,2,1200,Renewed,4,2,Apartment,No Life Insurance,Premium,4,High,1,0,485,Basic,14,Maturity,In-Person,0,Complaint,5,Monthly,5,Subaru Forester
66,32,F,Widowed,66488,Turkana,Education,2018,192,3,2,0,Not Renewed,4,0,Rental,Whole,Premium,6,High,0,0,317,Comprehensive,27,Maturity,Email,8,Complaint,1,Weekly,5,Toyota Land Cruiser V8
198,36,F,Married,52427,Busia,Agricultural,2020,178,1,1,750,Not Renewed,4,1,Apartment,Whole,Premium,4,Low,1,0,101,Comprehensive,25,Theft,Email,2,Query,6,Quarterly,3,Toyota Harrier
129,27,M,Widowed,34611,Kiambu,Livestock,2017,189,1,0,1800,Renewed,1,1,Apartment,Whole,Basic,2,High,2,1,389,Premium,7,Drought,In-Person,7,Update,30,Annually,5,Toyota Harrier
36,62,F,Single,66097,Garissa,Motor,2019,114,3,0,2400,Renewed,5,3,Rental,Term,Premium,5,High,1,1,103,Standard,16,Drought,Text,5,Complaint,2,Quarterly,5,Mercedes
55,44,M,Married,58223,Garissa,Livestock,2016,159,4,0,1700,Not Renewed,3,1,Bungalow,Whole,Basic,6,Low,2,0,237,Basic,14,Theft,In-Person,6,Update,9,Annually,4,Subaru Forester
40,44,M,Widowed,34416,Busia,Property,2016,158,0,2,100,Renewed,4,3,Rental,Whole,Premium,6,Medium,2,1,242,Basic,14,Drought,Email,10,Feedback,27,Annually,1,Nissan X-Trail
136,27,F,Single,74342,Kitui,Livestock,2017,193,1,2,200,Renewed,1,1,Bungalow,No Life Insurance,No Health Insurance,4,Low,0,0,170,Standard,3,Death,Email,9,Complaint,7,Quarterly,5,Mercedes
11,65,F,Married,34341,Narok,Property,2020,135,1,2,3000,Renewed,5,1,Apartment,No Life Insurance,Basic,1,High,2,0,391,Standard,25,Drought,Text,7,Feedback,30,Weekly,5,Subaru Forester
157,37,F,Divorced,34150,Turkana,Agricultural,2017,162,3,1,1600,Renewed,5,3,Apartment,Whole,Basic,2,Low,1,0,53,Basic,20,Accident,Text,4,Update,11,Weekly,5,Nissan X-Trail
104,23,M,Divorced,43222,Mombasa,Motor,2019,164,3,2,2200,Renewed,2,2,Bungalow,No Life Insurance,Basic,10,Low,1,0,203,Premium,23,Death,Skype,3,Feedback,14,Semi-Annual,5,Mazda CX-5
88,31,F,Divorced,39234,Busia,Education,2017,109,1,2,2100,Renewed,4,0,Bungalow,No Life Insurance,Premium,9,Low,2,1,385,Standard,2,Death,In-Person,8,Update,3,Annually,3,Subaru Forester
10,27,F,Single,78379,Turkana,Agricultural,2020,118,2,0,1200,Not Renewed,3,3,Bungalow,Term,Premium,4,High,0,1,105,Comprehensive,3,Floods,Phone Call,8,Complaint,28,Weekly,5,Mazda CX-5
187,62,M,Widowed,36103,Nakuru,Motor,2020,143,2,0,1500,Renewed,1,3,Apartment,Term,No Health Insurance,1,High,2,1,389,Basic,25,Accident,Text,7,Complaint,2,Monthly,1,Mercedes
97,31,F,Single,50448,Turkana,Agricultural,2021,124,1,1,1200,Renewed,1,3,Bungalow,Whole,Basic,8,High,1,1,49,Comprehensive,23,Floods,Email,10,Update,28,Semi-Annual,5,Mazda CX-5
43,42,M,Divorced,71548,Turkana,Property,2017,120,3,2,1300,Renewed,4,0,Apartment,Whole,Basic,7,Medium,2,0,464,Premium,17,Drought,Email,8,Query,12,Weekly,5,Nissan X-Trail
130,69,M,Widowed,74150,Nairobi,Health,2016,149,1,2,3000,Renewed,3,2,Rental,No Life Insurance,Basic,5,Low,0,0,479,Comprehensive,5,Theft,Text,3,Update,10,Annually,5,Toyota Harrier
128,20,F,Single,47996,Turkana,Education,2017,116,4,2,500,Renewed,2,3,Apartment,Whole,Basic,8,High,2,1,388,Premium,4,Floods,Text,0,Update,30,Monthly,5,Toyota Harrier
17,18,M,Single,64234,Eldoret,Education,2018,100,1,0,2100,Not Renewed,5,0,Bungalow,Whole,No Health Insurance,10,Medium,1,1,51,Comprehensive,6,Maturity,In-Person,10,Update,28,Weekly,5,Mazda CX-5
16,48,F,Divorced,42714,Kitui,Motor,2017,124,3,2,2600,Not Renewed,5,1,Bungalow,Whole,No Health Insurance,2,Low,1,0,347,Premium,8,Natural Disaster,Skype,3,Update,15,Semi-Annual,5,Toyota Land Cruiser V8
17,37,F,Divorced,58749,Turkana,Education,2018,109,2,1,2000,Not Renewed,4,1,No Housing Insurance,Term,Basic,9,Low,1,0,349,Basic,6,Drought,Email,6,Complaint,1,Monthly,5,Nissan X-Trail
153,44,M,Widowed,48267,Garissa,Education,2018,124,2,1,2900,Not Renewed,3,0,Rental,Whole,Basic,4,High,2,0,348,Premium,6,Maturity,Email,8,Feedback,1,Annually,5,Toyota Land Cruiser V8
120,48,F,Married,34239,Busia,Agricultural,2019,137,3,0,2200,Renewed,2,0,Apartment,Whole,Basic,3,High,2,1,27,Basic,17,Natural Disaster,Email,7,Complaint,27,Semi-Annual,5,Toyota Harrier
190,44,M,Divorced,70725,Turkana,Livestock,2018,130,2,0,2200,Renewed,4,3,Bungalow,No Life Insurance,Premium,4,Low,1,0,429,Basic,6,Death,Text,2,Update,21,Weekly,5,Subaru Forester
47,50,M,Single,34632,Turkana,Agricultural,2021,128,3,0,500,Renewed,2,1,Apartment,No Life Insurance,Basic,9,High,1,0,388,Basic,2,Drought,Email,9,Feedback,30,Quarterly,5,Subaru Forester
53,29,F,Married,75320,Kisumu,Motor,2018,148,4,2,2600,Not Renewed,2,0,Apartment,Whole,Premium,6,High,0,1,219,Basic,27,Maturity,Phone Call,4,Update,26,Quarterly,5,Toyota Harrier
55,48,F,Divorced,56564,Nakuru,Agricultural,2016,184,4,2,400,Not Renewed,2,2,Bungalow,Term,Basic,3,High,2,0,43,Premium,17,Accident,In-Person,7,Query,24,Annually,5,Toyota Land Cruiser V8
4,21,M,Single,67354,Busia,Education,2020,109,4,2,900,Renewed,2,0,Apartment,Term,Basic,5,Medium,1,0,337,Comprehensive,23,Floods,Text,9,Query,24,Annually,5,Mercedes
81,50,M,Widowed,59570,Mombasa,Agricultural,2021,194,4,2,2100,Renewed,1,0,Rental,No Life Insurance,Basic,3,Low,1,0,339,Basic,2,Floods,Email,10,Update,18,Quarterly,5,Subaru Forester
196,22,F,Widowed,58161,Busia,Health,2019,114,3,0,2700,Renewed,1,3,Apartment,Term,Basic,5,Low,0,1,464,Comprehensive,28,Drought,In-Person,1,Complaint,0,Weekly,5,Nissan X-Trail
91,26,M,Divorced,61885,Nairobi,Health,2017,130,2,1,2200,Not Renewed,4,3,No Housing Insurance,Term,Basic,5,Low,1,1,376,Comprehensive,16,Maturity,Text,3,Update,4,Quarterly,5,Mazda CX-5
197,33,F,Widowed,66171,Kiambu,Livestock,2018,141,0,2,1700,Not Renewed,1,1,Rental,No Life Insurance,Premium,5,Medium,1,0,362,Basic,23,Maturity,Text,6,Complaint,16,Annually,5,Mazda CX-5
179,21,F,Single,67209,Kisumu,Health,2019,159,1,1,1500,Renewed,2,2,Rental,No Life Insurance,Basic,1,High,0,0,233,Premium,19,Floods,Text,5,Query,24,Annually,5,Nissan X-Trail
136,61,M,Single,57922,Kiambu,Livestock,2015,174,1,0,2000,Not Renewed,1,1,Bungalow,Term,No Health Insurance,9,Medium,2,0,462,Premium,21,Maturity,Email,1,Complaint,12,Weekly,5,Mazda CX-5
102,27,F,Single,61337,Kitui,Property,2017,190,0,1,2700,Not Renewed,4,2,Apartment,Whole,Premium,10,High,2,1,79,Comprehensive,22,Maturity,Text,2,Complaint,26,Annually,5,Mazda CX-5
107,21,M,Widowed,40788,Kiambu,Agricultural,2018,132,3,1,700,Not Renewed,3,2,Apartment,No Life Insurance,Premium,5,Low,2,1,312,Premium,19,Floods,Email,10,Update,19,Annually,3,Toyota Land Cruiser V8
184,61,M,Widowed,43135,Eldoret,Agricultural,2017,186,2,2,1300,Not Renewed,5,3,Bungalow,No Life Insurance,Basic,7,Low,0,1,488,Premium,24,Maturity,Email,1,Feedback,6,Weekly,5,Mazda CX-5
31,53,M,Single,73759,Nairobi,Agricultural,2019,134,2,0,200,Not Renewed,1,3,Rental,Term,Premium,10,Medium,1,1,261,Premium,16,Drought,In-Person,7,Complaint,2,Weekly,5,Mazda CX-5
118,23,F,Widowed,48274,Kiambu,Agricultural,2020,155,3,0,1300,Not Renewed,4,3,Bungalow,No Life Insurance,Premium,8,Medium,0,1,373,Standard,26,Death,In-Person,1,Update,18,Weekly,5,Nissan X-Trail
80,42,M,Divorced,77283,Kitui,Livestock,2015,178,2,2,400,Renewed,1,1,No Housing Insurance,No Life Insurance,Premium,10,Low,0,0,81,Comprehensive,7,Maturity,Text,3,Update,26,Weekly,3,Mercedes
191,47,M,Single,32137,Turkana,Property,2021,151,3,2,2900,Renewed,3,0,Rental,No Life Insurance,Basic,3,Medium,2,0,371,Premium,22,Drought,In-Person,10,Complaint,12,Quarterly,5,Toyota Land Cruiser V8
28,28,F,Married,77238,Mombasa,Motor,2020,105,4,2,200,Not Renewed,2,2,Bungalow,Whole,Premium,8,Medium,2,0,53,Comprehensive,26,Maturity,Phone Call,8,Query,14,Annually,4,Toyota Harrier
30,36,M,Single,55656,Kiambu,Agricultural,2021,190,4,2,500,Renewed,2,0,Apartment,Whole,Basic,5,High,1,0,129,Comprehensive,23,Accident,Text,5,Query,24,Annually,5,Mercedes
168,31,M,Single,34477,Kitui,Education,2020,124,1,0,2000,Renewed,1,3,Bungalow,Whole,No Health Insurance,2,High,1,1,171,Premium,23,Maturity,Skype,3,Query,28,Weekly,5,Mazda CX-5
142,69,M,Single,58299,Narok,Health,2018,113,1,0,2200,Not Renewed,5,3,Apartment,No Life Insurance,Basic,6,Low,0,1,172,Basic,27,Theft,Skype,0,Query,18,Weekly,5,Toyota Land Cruiser V8
153,30,M,Married,74261,Busia,Livestock,2018,172,2,2,2300,Renewed,5,0,Rental,Term,Basic,5,Low,0,0,200,Premium,20,Drought,Email,8,Update,8,Semi-Annual,5,Toyota Harrier
43,34,F,Single,37887,Busia,Livestock,2021,195,0,1,1300,Not Renewed,5,1,Rental,Term,No Health Insurance,8,Low,1,0,355,Premium,23,Floods,Text,4,Complaint,16,Annually,5,Subaru Forester
26,29,F,Widowed,58327,Kisumu,Education,2019,171,1,1,1300,Renewed,1,2,Rental,No Life Insurance,Basic,2,Low,0,0,128,Premium,20,Theft,Email,2,Update,8,Semi-Annual,5,Mazda CX-5
184,27,F,Single,43665,Kitui,Health,2021,141,1,1,2900,Renewed,4,1,Rental,No Life Insurance,No Health Insurance,4,Medium,2,0,303,Standard,3,Accident,Text,0,Complaint,7,Semi-Annual,5,Toyota Harrier
161,45,F,Married,67693,Nairobi,Motor,2015,109,1,2,0,Renewed,4,1,Rental,No Life Insurance,Premium,8,Medium,1,1,157,Premium,17,Health Issue,In-Person,3,Update,23,Weekly,5,Toyota Land Cruiser V8
103,48,M,Single,43094,Kisumu,Education,2020,190,1,2,500,Not Renewed,2,2,Bungalow,Term,Premium,6,Low,0,1,7,Comprehensive,27,Natural Disaster,Phone Call,2,Complaint,26,Semi-Annual,5,Mercedes
145,48,M,Divorced,66264,Eldoret,Property,2016,116,1,1,1200,Not Renewed,2,1,Bungalow,No Life Insurance,Premium,8,Medium,0,1,162,Basic,26,Death,Email,6,Update,25,Weekly,5,Mazda CX-5
140,38,F,Single,53587,Kiambu,Property,2015,171,4,0,3000,Not Renewed,4,1,Rental,Whole,Basic,8,Low,2,1,305,Standard,4,Maturity,Phone Call,2,Feedback,16,Annually,5,Toyota Land Cruiser V8
108,21,F,Divorced,33582,Mombasa,Livestock,2018,190,3,1,750,Renewed,4,3,Apartment,No Life Insurance,Premium,7,Low,1,1,240,Standard,19,Drought,Skype,2,Update,6,Quarterly,5,Nissan X-Trail
39,48,F,Single,36725,Nakuru,Property,2017,143,4,0,750,Not Renewed,1,2,Rental,Whole,Premium,3,High,2,1,194,Premium,17,Maturity,Phone Call,2,Update,16,Monthly,5,Mercedes
23,65,F,Widowed,38431,Nairobi,Health,2019,117,3,2,3000,Renewed,3,2,Bungalow,No Life Insurance,Basic,1,Low,1,0,233,Comprehensive,5,Floods,Skype,3,Update,10,Semi-Annual,5,Nissan X-Trail
5,27,M,Married,47368,Kitui,Motor,2018,145,4,2,2100,Renewed,2,3,Bungalow,Whole,Premium,9,Low,1,1,220,Comprehensive,6,Maturity,Phone Call,3,Query,14,Monthly,5,Mazda CX-5
128,27,M,Single,34289,Nairobi,Agricultural,2018,110,1,0,2000,Not Renewed,5,3,Apartment,No Life Insurance,Basic,9,High,1,1,48,Comprehensive,6,Maturity,In-Person,8,Complaint,28,Weekly,5,Nissan X-Trail
187,48,F,Married,60625,Nairobi,Agricultural,2018,127,0,1,2700,Renewed,3,1,Rental,Whole,Premium,10,High,1,1,92,Premium,8,Death,Skype,5,Feedback,2,Weekly,1,Toyota Harrier
98,30,F,Married,51612,Busia,Property,2017,170,4,2,2700,Not Renewed,5,1,No Housing Insurance,Term,Premium,2,High,2,1,172,Premium,20,Health Issue,Email,2,Complaint,27,Weekly,5,Toyota Harrier
105,54,F,Widowed,65700,Busia,Education,2015,164,1,0,1500,Renewed,3,0,Bungalow,No Life Insurance,Basic,9,High,1,1,358,Basic,11,Maturity,Skype,1,Complaint,3,Semi-Annual,5,Mazda CX-5
180,31,F,Single,65085,Busia,Education,2016,137,1,1,2200,Renewed,1,3,Apartment,No Life Insurance,Basic,8,Low,2,0,267,Standard,26,Floods,Skype,2,Update,13,Weekly,5,Toyota Harrier
178,48,M,Married,59303,Nairobi,Property,2018,197,4,2,2900,Not Renewed,2,1,Bungalow,No Life Insurance,Basic,8,High,0,0,501,Standard,27,Drought,Skype,6,Update,22,Semi-Annual,5,Mercedes
126,42,M,Divorced,51650,Nairobi,Health,2017,185,4,2,3000,Renewed,3,1,Apartment,No Life Insurance,Basic,1,Medium,1,1,501,Premium,25,Floods,Text,3,Feedback,10,Annually,5,Toyota Harrier
13,31,M,Married,58206,Busia,Agricultural,2017,128,0,0,500,Not Renewed,3,1,Bungalow,Term,Basic,2,High,1,0,408,Premium,23,Theft,Phone Call,5,Query,9,Quarterly,4,Toyota Harrier
155,66,F,Married,74348,Turkana,Health,2017,159,1,0,2900,Renewed,4,0,Bungalow,No Life Insurance,Basic,7,Low,2,0,232,Premium,4,Theft,Phone Call,8,Query,9,Weekly,5,Subaru Forester
185,65,F,Married,34710,Turkana,Agricultural,2018,190,2,2,600,Not Renewed,2,1,Apartment,No Life Insurance,Premium,1,High,1,0,78,Standard,20,Drought,Email,10,Update,27,Annually,5,Nissan X-Trail
110,62,M,Divorced,58785,Kiambu,Property,2020,109,0,0,2600,Not Renewed,2,1,No Housing Insurance,No Life Insurance,Basic,3,High,0,0,94,Standard,7,Drought,In-Person,4,Feedback,27,Semi-Annual,1,Nissan X-Trail
27,27,M,Widowed,66967,Nairobi,Agricultural,2021,133,2,0,800,Not Renewed,1,1,Bungalow,Whole,Basic,2,Low,2,0,236,Premium,9,Theft,Text,3,Feedback,10,Annually,5,Toyota Harrier
28,42,F,Widowed,73512,Kiambu,Livestock,2016,151,4,0,750,Renewed,5,3,Bungalow,Whole,Basic,7,Medium,1,1,21,Standard,17,Natural Disaster,Text,2,Query,16,Monthly,5,Subaru Forester
137,32,M,Divorced,74894,Nairobi,Health,2018,125,1,2,1000,Renewed,3,2,Rental,Whole,No Health Insurance,1,Medium,1,1,152,Comprehensive,27,Theft,Text,4,Feedback,10,Annually,5,Toyota Harrier
37,24,F,Widowed,68015,Kisumu,Livestock,2020,195,4,1,2400,Not Renewed,3,1,Bungalow,No Life Insurance,No Health Insurance,8,Medium,2,0,15,Standard,22,Maturity,Skype,10,Feedback,12,Annually,5,Toyota Land Cruiser V8
58,31,F,Widowed,73846,Eldoret,Agricultural,2018,126,1,1,1200,Not Renewed,1,2,Apartment,Term,Basic,5,Medium,1,1,52,Comprehensive,23,Maturity,In-Person,10,Complaint,28,Semi-Annual,5,Toyota Harrier
175,46,F,Married,58218,Busia,Motor,2018,127,3,2,1900,Not Renewed,4,0,No Housing Insurance,No Life Insurance,Basic,2,High,0,0,297,Basic,20,Floods,Phone Call,4,Feedback,27,Semi-Annual,5,Mazda CX-5
88,31,M,Married,33880,Kisumu,Motor,2016,159,1,0,900,Renewed,2,2,Bungalow,No Life Insurance,Premium,3,High,1,0,225,Comprehensive,26,Maturity,Text,3,Feedback,14,Monthly,5,Mazda CX-5
47,31,M,Married,39038,Turkana,Education,2017,133,2,2,400,Renewed,3,3,Rental,No Life Insurance,Basic,5,Low,0,0,220,Basic,23,Maturity,Email,2,Feedback,29,Semi-Annual,5,Toyota Harrier
150,44,M,Single,42723,Kitui,Property,2018,127,3,1,2500,Not Renewed,5,2,Apartment,Term,Basic,4,Low,1,0,428,Premium,6,Natural Disaster,Skype,1,Update,15,Semi-Annual,5,Subaru Forester
172,40,F,Divorced,58435,Busia,Agricultural,2017,162,4,2,2200,Not Renewed,4,3,Rental,No Life Insurance,Basic,9,Low,0,0,321,Premium,2,Theft,Text,0,Update,21,Semi-Annual,5,Subaru Forester
155,42,M,Married,74449,Garissa,Health,2017,129,2,0,2900,Not Renewed,3,2,Bungalow,No Life Insurance,Basic,7,High,0,0,233,Basic,24,Theft,Email,5,Query,9,Weekly,1,Toyota Land Cruiser V8
101,58,M,Single,58281,Busia,Livestock,2020,192,0,0,2800,Renewed,3,1,Bungalow,Term,Basic,8,Medium,1,0,234,Basic,24,Theft,Skype,8,Update,9,Weekly,5,Toyota Harrier
60,32,F,Married,58083,Narok,Health,2021,190,3,0,1200,Renewed,4,0,Bungalow,Whole,No Health Insurance,3,Medium,1,1,409,Comprehensive,2,Floods,In-Person,2,Update,6,Semi-Annual,5,Toyota Harrier
102,62,F,Divorced,52936,Kitui,Livestock,2021,181,3,1,2000,Not Renewed,1,1,Rental,Term,Premium,8,Medium,2,0,152,Basic,9,Maturity,Text,10,Query,4,Monthly,5,Mazda CX-5
103,25,F,Single,48001,Kitui,Health,2021,163,1,1,1200,Renewed,3,2,Bungalow,Whole,Premium,5,High,0,1,349,Comprehensive,23,Accident,In-Person,9,Complaint,28,Annually,5,Mercedes
150,59,M,Divorced,75420,Narok,Motor,2016,185,1,2,2800,Renewed,3,3,Bungalow,No Life Insurance,Basic,8,Medium,2,1,51,Standard,26,Maturity,Phone Call,3,Feedback,14,Annually,4,Mazda CX-5
77,63,F,Divorced,71418,Mombasa,Property,2020,146,2,1,1400,Renewed,3,1,Apartment,No Life Insurance,No Health Insurance,9,Low,0,1,487,Comprehensive,22,Maturity,Text,3,Query,20,Annually,5,Subaru Forester
118,28,F,Single,32381,Kisumu,Property,2019,186,1,2,100,Renewed,4,3,Bungalow,Whole,Basic,2,Low,2,1,247,Standard,13,Floods,In-Person,1,Update,13,Semi-Annual,5,Subaru Forester
136,24,M,Divorced,32328,Mombasa,Agricultural,2016,103,4,2,2000,Renewed,2,2,Bungalow,No Life Insurance,Basic,6,High,2,0,49,Standard,26,Maturity,Text,5,Feedback,14,Annually,5,Subaru Forester
102,34,F,Married,69797,Kitui,Livestock,2021,121,2,1,700,Renewed,3,1,Bungalow,Term,Premium,8,Medium,2,0,43,Comprehensive,4,Death,Email,3,Query,4,Annually,5,Toyota Land Cruiser V8
121,52,F,Married,34539,Turkana,Property,2018,195,4,1,600,Not Renewed,4,1,No Housing Insurance,Whole,Basic,2,High,1,0,407,Basic,20,Drought,Phone Call,7,Feedback,27,Quarterly,1,Mazda CX-5
90,30,M,Single,48332,Turkana,Motor,2015,190,4,1,1100,Renewed,4,0,Bungalow,No Life Insurance,Premium,1,Medium,1,0,314,Basic,15,Accident,In-Person,2,Complaint,21,Quarterly,5,Subaru Forester
8,21,M,Married,44043,Garissa,Property,2019,128,1,2,1200,Not Renewed,1,2,Rental,No Life Insurance,Premium,1,Medium,2,1,19,Standard,19,Death,Email,6,Complaint,25,Weekly,1,Mazda CX-5
6,27,F,Single,72334,Turkana,Education,2015,124,0,1,1200,Not Renewed,5,2,Apartment,No Life Insurance,Premium,4,Low,2,1,17,Comprehensive,3,Accident,In-Person,4,Update,28,Weekly,5,Mercedes
156,37,M,Married,70693,Kitui,Health,2017,130,2,2,1600,Not Renewed,4,1,Rental,Term,Premium,8,Low,2,1,285,Basic,4,Theft,Text,0,Query,4,Annually,5,Toyota Land Cruiser V8
72,53,M,Divorced,74319,Turkana,Agricultural,2017,131,3,1,800,Renewed,3,3,Bungalow,Term,Basic,2,Low,2,0,141,Comprehensive,13,Floods,Skype,1,Update,21,Semi-Annual,5,Mercedes
157,42,F,Divorced,41958,Kisumu,Property,2021,190,2,2,800,Renewed,1,0,Bungalow,No Life Insurance,Basic,7,Medium,0,0,339,Standard,24,Drought,Phone Call,7,Query,24,Weekly,4,Mercedes
16,64,M,Married,58930,Busia,Education,2016,135,3,1,2100,Renewed,2,0,No Housing Insurance,Whole,Premium,7,Medium,2,1,333,Standard,17,Drought,Phone Call,1,Feedback,27,Annually,5,Subaru Forester
93,58,F,Single,68354,Kiambu,Livestock,2016,146,2,2,2900,Renewed,4,2,Apartment,No Life Insurance,Premium,10,Medium,0,0,368,Basic,22,Drought,In-Person,8,Query,12,Monthly,1,Toyota Land Cruiser V8
45,60,M,Single,72400,Busia,Livestock,2021,190,1,1,1400,Renewed,3,1,Apartment,No Life Insurance,Basic,4,Medium,2,0,462,Basic,3,Maturity,Email,2,Feedback,22,Monthly,3,Toyota Harrier
21,28,F,Widowed,65177,Nairobi,Education,2019,106,2,2,1500,Renewed,4,0,Apartment,No Life Insurance,Basic,2,Low,1,1,375,Standard,20,Floods,Email,5,Update,19,Semi-Annual,5,Mazda CX-5
66,46,F,Single,42682,Kiambu,Property,2017,124,3,0,3000,Not Renewed,1,2,Apartment,Term,No Health Insurance,5,Medium,2,1,60,Comprehensive,28,Drought,Skype,1,Query,15,Semi-Annual,5,Nissan X-Trail
